date,days,rain,sun_hours,temp_max,temp_mean,temp_min,vapor_max,vapor_mean,vapor_min,wind_mean,rain_status
8/3/2022,1528,0.0,8.7,32.8,28.1,25.1,23.0,27.3,23.2,0.5,Không mưa
9/3/2022,1529,0.2,7.6,33.4,27.7,24.0,19.1,26.9,24.5,0.8,Mưa không đáng kể
10/3/2022,1530,0.0,6.0,31.5,26.7,23.6,18.2,28.1,26.8,1.3,Không mưa
11/3/2022,1531,0.3,8.3,33.0,27.6,23.3,20.7,26.9,25.6,0.3,Mưa không đáng kể
12/3/2022,1532,0.2,4.5,33.6,28.5,24.8,21.0,30.0,28.2,0.8,Mưa không đáng kể
13/03/2022,1533,0.3,8.4,35.5,29.4,25.6,26.3,30.2,27.5,1.0,Mưa không đáng kể
14/03/2022,1534,0.3,7.1,34.1,29.2,25.6,20.6,31.0,28.3,0.8,Mưa không đáng kể
15/03/2022,1535,0.2,8.4,34.6,29.2,25.8,23.8,30.7,26.5,0.5,Mưa không đáng kể
16/03/2022,1536,0.3,4.3,33.0,28.5,25.7,16.2,31.0,28.5,0.8,Mưa không đáng kể
17/03/2022,1537,0.2,8.7,34.3,29.1,25.6,21.5,30.3,27.5,0.5,Mưa không đáng kể
18/03/2022,1538,0.1,5.5,34.4,28.7,25.6,22.6,31.1,29.2,1.0,Mưa không đáng kể
19/03/2022,1539,2.1,7.8,35.2,28.8,25.0,21.7,29.9,28.0,0.8,Mưa
20/03/2022,1540,0.1,8.7,34.8,28.4,25.1,24.8,28.2,26.1,1.0,Mưa không đáng kể
21/03/2022,1541,4.3,6.6,34.3,27.8,25.8,23.2,30.0,27.7,1.0,Mưa nhỏ
22/03/2022,1542,9.7,3.8,33.8,27.2,24.9,20.6,29.7,28.3,0.5,Mưa vừa
23/03/2022,1543,0.2,7.8,33.7,27.4,24.8,21.7,29.2,27.0,0.5,Mưa không đáng kể
24/03/2022,1544,0.1,9.3,35.2,29.5,26.1,23.4,30.2,28.3,0.5,Mưa không đáng kể
25/03/2022,1545,0.3,8.4,35.8,29.7,26.4,24.3,31.0,27.5,0.8,Mưa không đáng kể
26/03/2022,1546,0.2,8.9,35.5,29.9,25.8,28.2,29.0,26.2,0.5,Mưa không đáng kể
27/03/2022,1547,0.8,5.9,35.0,29.1,26.8,25.4,31.2,29.0,0.8,Mưa
28/03/2022,1548,81.1,5.9,34.7,28.0,23.3,24.0,30.8,28.0,0.8,Mưa rất to
29/03/2022,1549,0.6,6.2,33.0,27.0,24.2,20.7,28.2,27.4,1.0,Mưa
30/03/2022,1550,0.0,8.7,33.3,27.9,24.3,20.2,28.7,26.6,1.0,Không mưa
31/03/2022,1551,18.1,6.5,34.2,28.0,25.2,22.4,30.1,26.8,0.8,Mưa vừa
1/4/2022,1552,20.2,4.0,32.5,27.1,24.0,15.0,30.2,28.6,1.0,Mưa vừa
2/4/2022,1553,20.0,4.2,32.0,26.4,24.9,7.0,30.8,29.0,1.0,Mưa vừa
3/4/2022,1554,27.6,8.1,31.5,25.9,22.7,15.5,25.5,23.9,1.0,Mưa to
4/4/2022,1555,0.5,4.6,31.7,26.6,23.7,17.1,26.0,24.8,0.8,Mưa
5/4/2022,1556,0.3,9.0,33.5,27.8,23.8,20.9,27.4,25.7,1.0,Mưa không đáng kể
6/4/2022,1557,0.1,9.6,34.0,28.6,25.0,23.4,28.0,25.5,0.8,Mưa không đáng kể
7/4/2022,1558,0.2,7.7,34.0,29.3,25.8,25.5,28.3,25.0,0.5,Mưa không đáng kể
8/4/2022,1559,0.1,8.5,33.8,29.1,25.8,31.9,25.7,17.3,0.8,Mưa không đáng kể
9/4/2022,1560,0.3,9.3,33.7,28.9,24.8,24.4,28.8,24.3,0.8,Mưa không đáng kể
10/4/2022,1561,0.0,8.0,33.7,29.2,26.0,22.1,30.9,29.0,0.8,Không mưa
11/4/2022,1562,0.2,8.5,33.8,29.0,26.5,20.9,30.8,28.8,0.8,Mưa không đáng kể
12/4/2022,1563,0.1,7.5,34.8,29.0,25.8,23.9,31.0,27.6,0.8,Mưa không đáng kể
13/04/2022,1564,0.1,8.4,34.8,29.4,26.0,23.9,31.5,30.5,0.8,Mưa không đáng kể
14/04/2022,1565,1.0,7.4,35.3,29.2,26.5,24.7,31.3,28.5,0.5,Mưa
15/04/2022,1566,0.3,4.5,34.5,28.8,27.2,18.6,31.7,28.1,1.3,Mưa không đáng kể
16/04/2022,1567,0.0,5.9,34.2,28.5,26.5,24.6,30.7,24.8,1.3,Không mưa
17/04/2022,1568,0.2,9.1,35.4,29.6,25.8,26.2,29.3,26.4,1.0,Mưa không đáng kể
18/04/2022,1569,0.3,8.9,34.9,29.4,26.7,20.6,30.9,29.2,1.0,Mưa không đáng kể
19/04/2022,1570,0.1,7.4,33.9,29.9,26.5,22.4,29.5,27.9,1.0,Mưa không đáng kể
20/04/2022,1571,0.3,9.3,35.7,30.2,27.0,25.5,30.1,28.3,0.8,Mưa không đáng kể
21/04/2022,1572,0.1,8.1,35.3,29.7,27.6,20.1,32.0,31.1,0.5,Mưa không đáng kể
22/04/2022,1573,0.0,8.9,36.2,30.6,26.5,29.2,30.5,26.4,0.8,Không mưa
23/04/2022,1574,0.2,8.1,35.3,29.9,27.0,24.8,31.7,29.6,0.8,Mưa không đáng kể
24/04/2022,1575,0.3,8.0,34.4,29.1,27.0,19.6,31.9,29.8,1.0,Mưa không đáng kể
25/04/2022,1576,0.0,9.3,35.6,30.3,27.0,24.4,32.0,29.7,0.8,Không mưa
26/04/2022,1577,0.0,8.7,35.8,30.1,27.0,30.0,31.5,26.2,1.5,Không mưa
27/04/2022,1578,0.1,9.1,36.5,31.0,27.8,30.0,32.6,27.8,0.8,Mưa không đáng kể
28/04/2022,1579,6.7,7.8,35.4,29.4,24.8,25.1,32.7,28.5,1.5,Mưa nhỏ
29/04/2022,1580,15.4,0.3,31.2,27.2,23.7,12.4,31.0,28.4,0.8,Mưa vừa
30/04/2022,1581,0.2,6.9,31.9,27.0,23.8,11.7,29.2,27.3,0.8,Mưa không đáng kể
1/5/2022,1582,27.7,6.1,32.3,27.5,26.2,5.0,32.7,32.1,1.0,Mưa to
2/5/2022,1583,15.8,8.1,33.5,28.3,25.5,17.3,31.8,28.6,0.8,Mưa vừa
3/5/2022,1584,84.1,1.3,29.5,26.1,24.6,4.0,31.6,29.9,0.5,Mưa rất to
4/5/2022,1585,0.8,1.9,31.0,26.5,24.0,10.8,29.4,27.6,1.0,Mưa
5/5/2022,1586,11.7,10.0,33.5,27.2,24.2,19.9,30.1,28.5,1.0,Mưa vừa
6/5/2022,1587,5.8,8.0,33.3,28.6,26.5,14.4,32.4,31.1,1.3,Mưa nhỏ
7/5/2022,1588,0.0,7.5,34.2,29.4,26.7,23.7,31.3,28.9,0.5,Không mưa
8/5/2022,1589,2.0,2.8,31.7,28.0,25.7,15.0,32.0,30.7,0.8,Mưa
9/5/2022,1590,20.2,5.0,33.4,27.1,25.8,9.4,32.1,31.5,0.5,Mưa vừa
10/5/2022,1591,5.8,4.6,32.5,27.5,25.9,7.2,32.6,32.0,0.5,Mưa nhỏ
11/5/2022,1592,0.0,9.6,34.6,29.7,25.9,24.3,31.8,28.4,0.8,Không mưa
12/5/2022,1593,21.9,4.2,32.0,27.6,26.5,6.6,33.1,32.1,0.5,Mưa vừa
13/05/2022,1594,0.3,9.0,33.9,29.6,27.0,20.1,33.7,31.1,1.0,Mưa không đáng kể
14/05/2022,1595,0.0,6.8,34.8,30.0,27.2,17.7,34.5,33.4,1.0,Không mưa
15/05/2022,1596,0.2,10.2,35.3,30.2,27.2,25.1,33.5,30.2,1.3,Mưa không đáng kể
16/05/2022,1597,0.2,4.9,32.8,29.3,27.9,12.4,34.8,33.5,0.5,Mưa không đáng kể
17/05/2022,1598,2.8,6.3,33.2,28.4,26.4,18.8,32.1,29.6,0.8,Mưa
18/05/2022,1599,5.0,5.5,33.8,27.8,26.0,5.9,33.5,32.0,0.8,Mưa nhỏ
19/05/2022,1600,0.2,3.7,31.0,27.7,25.3,10.9,31.0,29.6,0.5,Mưa không đáng kể
20/05/2022,1601,0.0,9.8,34.4,29.5,26.7,19.5,31.1,29.4,0.5,Không mưa
21/05/2022,1602,2.8,6.6,32.5,28.0,26.9,7.3,33.2,31.6,1.0,Mưa
22/05/2022,1603,10.3,2.8,32.4,26.9,25.7,6.3,31.6,30.5,0.8,Mưa vừa
23/05/2022,1604,4.7,1.1,30.0,26.7,25.0,5.9,29.8,27.7,1.3,Mưa nhỏ
24/05/2022,1605,0.1,9.7,34.5,29.3,26.2,20.2,32.5,30.2,1.0,Mưa không đáng kể
25/05/2022,1606,0.2,10.2,34.6,29.8,26.8,23.2,32.1,28.8,0.5,Mưa không đáng kể
26/05/2022,1607,0.1,10.0,35.3,30.3,27.5,24.8,31.9,29.6,1.0,Mưa không đáng kể
27/05/2022,1608,0.0,4.3,33.6,29.9,27.9,19.9,32.3,31.0,0.5,Không mưa
28/05/2022,1609,5.2,2.9,31.5,26.9,24.2,7.0,30.9,29.3,1.0,Mưa nhỏ
29/05/2022,1610,12.3,4.1,32.3,26.8,24.9,5.7,31.3,28.5,1.3,Mưa vừa
30/05/2022,1611,1.4,4.8,33.5,28.2,25.0,17.7,32.6,31.0,0.8,Mưa
31/05/2022,1612,3.3,6.2,34.8,28.4,25.2,20.3,32.1,29.5,0.8,Mưa nhỏ
1/6/2022,1613,0.2,9.8,33.8,30.0,26.7,19.5,33.9,31.7,0.5,Mưa không đáng kể
2/6/2022,1614,6.6,6.0,33.0,27.9,26.8,4.8,33.9,31.8,0.8,Mưa nhỏ
3/6/2022,1615,10.0,1.2,29.7,26.8,25.8,3.7,33.0,32.1,0.5,Mưa vừa
4/6/2022,1616,0.5,3.8,31.2,26.4,25.0,6.3,30.7,28.7,1.8,Mưa
5/6/2022,1617,0.1,9.3,33.5,28.5,25.0,21.6,30.7,28.7,1.0,Mưa không đáng kể
6/6/2022,1618,7.6,8.7,34.5,28.4,25.7,20.8,31.6,30.7,1.5,Mưa nhỏ
7/6/2022,1619,14.7,8.7,34.8,28.3,25.2,22.9,30.7,28.9,0.8,Mưa vừa
8/6/2022,1620,0.1,10.0,34.9,29.0,26.5,21.6,31.4,29.8,1.3,Mưa không đáng kể
9/6/2022,1621,0.1,9.6,35.5,30.0,26.0,26.4,31.4,27.7,0.3,Mưa không đáng kể
10/6/2022,1622,0.0,8.2,35.2,29.5,26.8,23.9,31.7,29.3,1.0,Không mưa
11/6/2022,1623,0.2,10.1,35.3,29.8,26.0,22.9,31.9,28.9,1.0,Mưa không đáng kể
12/6/2022,1624,21.5,6.7,35.3,29.3,25.8,22.7,33.0,31.4,1.0,Mưa vừa
13/06/2022,1625,1.0,9.2,35.4,29.2,26.2,19.4,33.4,30.3,0.5,Mưa
14/06/2022,1626,2.6,7.9,32.8,29.2,27.0,17.1,33.2,27.9,0.8,Mưa
15/06/2022,1627,0.6,9.3,34.5,29.1,26.5,25.1,32.5,28.4,1.0,Mưa
16/06/2022,1628,0.1,9.0,34.5,28.9,25.7,21.1,31.5,28.6,0.8,Mưa không đáng kể
17/06/2022,1629,0.2,10.1,35.5,30.4,27.1,23.5,33.1,30.3,0.5,Mưa không đáng kể
18/06/2022,1630,0.2,10.2,35.5,30.5,27.5,25.8,32.6,28.0,0.8,Mưa không đáng kể
19/06/2022,1631,22.0,7.6,33.6,27.8,26.2,13.4,32.1,28.6,1.3,Mưa vừa
20/06/2022,1632,0.2,8.3,34.8,29.4,25.8,22.0,33.4,32.2,0.5,Mưa không đáng kể
21/06/2022,1633,0.2,7.5,33.4,28.7,26.0,22.1,31.3,26.2,1.0,Mưa không đáng kể
22/06/2022,1634,1.7,4.8,32.5,27.9,26.5,9.4,32.2,31.4,1.0,Mưa
23/06/2022,1635,4.4,6.8,34.2,28.0,25.8,20.5,31.9,31.0,1.3,Mưa nhỏ
24/06/2022,1636,0.6,5.8,31.5,27.9,25.8,14.7,32.0,29.7,1.3,Mưa
25/06/2022,1637,0.2,8.0,33.6,28.9,26.0,21.0,31.2,29.3,1.0,Mưa không đáng kể
26/06/2022,1638,7.4,7.7,33.5,28.6,26.4,8.7,33.5,32.5,0.5,Mưa nhỏ
27/06/2022,1639,0.1,5.8,34.1,29.4,25.8,22.4,32.0,30.8,0.5,Mưa không đáng kể
28/06/2022,1640,0.1,7.8,34.5,29.7,26.9,20.7,31.6,30.2,0.8,Mưa không đáng kể
29/06/2022,1641,0.2,8.6,34.6,30.1,27.0,23.5,31.3,30.3,0.5,Mưa không đáng kể
30/06/2022,1642,1.7,6.8,34.9,29.5,26.0,25.9,31.0,28.2,1.5,Mưa
1/7/2022,1643,0.2,0.8,32.0,28.3,25.8,10.0,32.1,31.4,1.0,Mưa không đáng kể
2/7/2022,1644,14.0,1.7,29.2,26.7,25.0,5.7,30.9,30.1,0.8,Mưa vừa
3/7/2022,1645,0.7,1.1,31.2,27.5,25.5,13.5,30.4,28.9,0.8,Mưa
4/7/2022,1646,0.2,8.9,33.0,28.9,26.0,17.4,31.3,30.1,1.0,Mưa không đáng kể
5/7/2022,1647,0.2,9.1,33.7,29.2,26.2,18.8,30.8,28.6,1.0,Mưa không đáng kể
6/7/2022,1648,0.1,8.8,33.8,29.3,26.7,19.4,31.4,30.3,1.3,Mưa không đáng kể
7/7/2022,1649,0.1,5.9,33.3,29.4,27.2,19.6,32.0,29.6,0.8,Mưa không đáng kể
8/7/2022,1650,0.6,6.7,32.5,28.3,27.0,9.3,31.9,31.5,1.0,Mưa
9/7/2022,1651,1.0,7.2,33.5,28.3,25.8,23.5,29.9,26.6,0.8,Mưa
10/7/2022,1652,1.1,2.0,30.7,26.1,24.2,9.7,28.2,27.7,1.3,Mưa
11/7/2022,1653,0.1,2.5,31.2,27.2,25.4,15.5,28.5,26.4,1.0,Mưa không đáng kể
12/7/2022,1654,17.1,0.0,27.2,25.7,24.5,5.6,30.1,29.5,1.3,Mưa vừa
13/07/2022,1655,3.2,0.2,28.4,26.3,24.2,9.4,28.8,27.2,1.5,Mưa nhỏ
14/07/2022,1656,1.2,9.9,32.3,27.4,24.4,17.4,28.5,26.5,1.8,Mưa
15/07/2022,1657,5.3,1.6,31.2,27.7,25.5,10.1,31.1,29.2,1.0,Mưa nhỏ
16/07/2022,1658,0.2,7.0,32.0,28.1,25.9,15.0,31.4,30.5,1.0,Mưa không đáng kể
17/07/2022,1659,8.4,8.2,32.2,28.3,25.8,14.7,29.9,28.3,0.8,Mưa vừa
18/07/2022,1660,3.2,8.0,33.7,28.3,26.2,17.1,31.6,30.7,0.8,Mưa nhỏ
19/07/2022,1661,18.0,5.6,33.4,28.4,24.9,20.5,31.8,29.9,1.0,Mưa vừa
20/07/2022,1662,5.2,4.4,31.6,27.3,25.6,14.7,31.0,30.3,0.8,Mưa nhỏ
21/07/2022,1663,1.9,0.4,28.5,25.6,24.6,4.4,29.7,29.0,0.8,Mưa
22/07/2022,1664,0.1,10.1,34.0,28.0,23.7,18.5,28.4,27.7,0.5,Mưa không đáng kể
23/07/2022,1665,1.9,7.0,34.4,28.9,26.5,25.7,30.5,25.4,0.5,Mưa
24/07/2022,1666,0.1,7.6,34.3,28.6,26.0,21.5,30.3,27.5,0.8,Mưa không đáng kể
25/07/2022,1667,0.2,9.2,34.9,29.2,26.6,24.3,30.8,27.5,0.5,Mưa không đáng kể
26/07/2022,1668,5.9,6.9,34.3,28.8,26.3,24.8,30.6,26.9,0.5,Mưa nhỏ
27/07/2022,1669,1.4,6.6,34.7,27.9,25.3,19.7,30.1,28.9,0.8,Mưa
28/07/2022,1670,0.1,6.2,31.8,27.5,25.8,11.3,31.1,29.9,0.8,Mưa không đáng kể
29/07/2022,1671,0.2,10.1,33.7,29.0,25.7,25.1,30.2,26.6,1.0,Mưa không đáng kể
30/07/2022,1672,0.2,6.7,34.5,29.4,26.5,23.2,31.7,28.8,0.5,Mưa không đáng kể
31/07/2022,1673,15.1,6.8,34.5,29.4,26.6,25.3,31.4,27.9,1.3,Mưa vừa
1/8/2022,1674,0.1,3.8,31.2,28.2,26.4,15.3,30.9,27.9,1.3,Mưa không đáng kể
2/8/2022,1675,0.2,6.4,33.6,28.9,26.6,20.5,30.4,27.9,1.5,Mưa không đáng kể
3/8/2022,1676,0.1,5.7,32.5,28.4,26.6,16.6,30.8,29.0,1.3,Mưa không đáng kể
4/8/2022,1677,0.0,8.4,32.7,28.4,25.6,19.3,30.2,28.7,0.5,Không mưa
5/8/2022,1678,0.2,6.2,32.9,28.8,26.5,26.1,27.6,22.3,2.3,Mưa không đáng kể
6/8/2022,1679,0.1,3.2,31.7,27.6,25.1,11.7,29.7,27.4,1.0,Mưa không đáng kể
7/8/2022,1680,0.3,2.1,31.9,28.0,24.8,24.4,26.5,22.1,1.5,Mưa không đáng kể
8/8/2022,1681,6.7,3.4,31.7,26.7,22.9,11.2,28.0,23.6,1.5,Mưa nhỏ
9/8/2022,1682,0.3,4.4,31.6,27.6,25.5,17.1,29.2,27.9,1.3,Mưa không đáng kể
10/8/2022,1683,0.2,4.3,31.6,27.6,25.5,18.8,28.4,26.6,1.5,Mưa không đáng kể
11/8/2022,1684,7.0,0.2,27.6,25.8,24.3,4.8,29.4,28.9,1.0,Mưa nhỏ
12/8/2022,1685,0.0,7.7,33.6,28.3,24.6,24.5,28.8,26.3,0.8,Không mưa
13/08/2022,1686,0.1,9.7,34.1,29.0,25.3,26.2,29.1,25.5,1.0,Mưa không đáng kể
14/08/2022,1687,0.1,9.3,34.6,29.7,26.6,25.7,30.1,26.1,0.5,Mưa không đáng kể
15/08/2022,1688,0.1,6.5,34.2,29.4,27.3,22.8,30.5,27.8,1.3,Mưa không đáng kể
16/08/2022,1689,3.7,5.3,33.0,28.5,26.8,19.6,31.3,28.5,1.0,Mưa nhỏ
17/08/2022,1690,3.3,5.9,32.3,27.7,24.8,14.8,29.5,28.6,1.3,Mưa nhỏ
18/08/2022,1691,12.0,7.7,33.5,28.8,25.9,22.1,30.2,26.2,1.3,Mưa vừa
19/08/2022,1692,11.2,6.5,32.5,27.4,25.9,5.8,31.9,30.7,0.5,Mưa vừa
20/08/2022,1693,0.3,6.3,31.8,28.5,26.8,15.3,31.1,29.1,1.3,Mưa không đáng kể
21/08/2022,1694,1.2,7.2,33.3,28.2,25.9,20.0,30.8,27.6,1.0,Mưa
22/08/2022,1695,0.1,9.5,34.0,28.9,26.1,23.3,30.1,27.2,1.0,Mưa không đáng kể
23/08/2022,1696,0.2,7.3,34.5,29.2,26.6,23.5,30.6,27.6,0.8,Mưa không đáng kể
24/08/2022,1697,0.1,6.2,33.5,28.9,26.7,21.0,31.5,28.2,1.0,Mưa không đáng kể
25/08/2022,1698,18.8,4.5,31.8,26.3,24.8,9.5,29.7,29.0,1.3,Mưa vừa
26/08/2022,1699,11.2,3.2,31.4,26.1,25.2,4.6,30.0,28.4,1.3,Mưa vừa
27/08/2022,1700,0.1,9.3,33.3,28.5,25.1,21.6,28.8,25.9,0.8,Mưa không đáng kể
28/08/2022,1701,0.0,9.7,35.5,30.0,26.9,24.3,31.5,27.5,1.0,Không mưa
29/08/2022,1702,27.4,5.5,32.2,27.5,25.0,15.6,30.4,29.5,0.5,Mưa to
30/08/2022,1703,0.2,9.0,35.2,28.9,26.7,23.6,31.5,29.6,0.8,Mưa không đáng kể
31/08/2022,1704,0.2,5.4,33.0,28.7,27.2,17.0,31.2,28.7,0.8,Mưa không đáng kể
1/9/2022,1705,0.0,9.7,34.6,29.5,26.6,23.3,30.2,27.2,0.5,Không mưa
2/9/2022,1706,0.1,9.0,34.6,30.5,27.9,26.1,31.4,27.1,0.8,Mưa không đáng kể
3/9/2022,1707,3.8,6.3,33.4,29.5,27.1,22.4,31.7,27.9,1.3,Mưa nhỏ
4/9/2022,1708,2.8,8.0,32.2,28.8,27.4,14.3,32.2,30.6,1.3,Mưa
5/9/2022,1709,0.7,8.2,32.4,28.4,25.8,22.1,29.0,25.4,1.0,Mưa
6/9/2022,1710,0.2,6.3,32.5,28.7,26.9,19.4,29.8,28.1,0.8,Mưa không đáng kể
7/9/2022,1711,8.6,0.0,28.0,26.1,25.1,5.1,30.1,29.3,0.8,Mưa vừa
8/9/2022,1712,21.3,3.2,31.0,26.2,24.7,5.6,29.6,29.4,0.8,Mưa vừa
9/9/2022,1713,0.1,9.4,33.5,28.0,25.7,20.2,29.9,27.3,0.5,Mưa không đáng kể
10/9/2022,1714,0.1,8.7,33.2,28.9,26.1,17.4,30.2,27.8,1.3,Mưa không đáng kể
11/9/2022,1715,0.5,7.7,33.2,28.4,26.1,21.0,30.9,29.3,1.3,Mưa
12/9/2022,1716,18.8,1.5,30.8,27.4,25.6,10.2,31.6,30.3,0.5,Mưa vừa
13/09/2022,1717,16.2,3.7,31.5,28.0,25.6,14.2,31.9,30.2,1.0,Mưa vừa
14/09/2022,1718,7.5,6.9,31.7,27.2,25.8,8.6,31.1,29.2,0.8,Mưa nhỏ
15/09/2022,1719,0.2,7.7,31.7,27.6,25.3,18.2,28.7,26.8,1.8,Mưa không đáng kể
16/09/2022,1720,24.8,5.5,32.6,28.5,26.1,19.6,30.5,28.5,1.0,Mưa vừa
17/09/2022,1721,1.7,4.7,32.0,26.7,26.0,6.2,30.6,29.3,1.0,Mưa
18/09/2022,1722,5.5,6.6,32.5,27.9,25.2,18.6,29.5,28.1,0.8,Mưa nhỏ
19/09/2022,1723,0.3,6.0,32.7,27.9,25.5,20.7,29.1,25.6,0.8,Mưa không đáng kể
20/09/2022,1724,0.3,4.1,31.6,27.9,26.0,19.1,26.6,24.5,1.0,Mưa không đáng kể
21/09/2022,1725,17.8,3.8,31.2,26.7,24.9,12.1,29.4,28.9,1.3,Mưa vừa
22/09/2022,1726,13.7,1.2,28.5,26.0,24.7,6.5,29.1,27.9,0.8,Mưa vừa
23/09/2022,1727,0.1,7.5,32.0,27.8,25.0,18.6,29.6,27.9,0.8,Mưa không đáng kể
24/09/2022,1728,0.1,5.9,32.7,28.2,26.0,17.5,30.5,28.0,0.8,Mưa không đáng kể
25/09/2022,1729,0.1,7.9,30.7,27.4,25.8,11.3,31.0,29.7,0.8,Mưa không đáng kể
26/09/2022,1730,48.0,3.5,30.1,25.9,23.9,4.9,30.0,28.4,1.0,Mưa to
27/09/2022,1731,0.1,3.4,30.3,26.4,24.8,9.8,29.4,28.4,1.8,Mưa không đáng kể
28/09/2022,1732,2.9,2.0,30.2,26.6,24.8,8.7,29.6,27.0,1.3,Mưa
29/09/2022,1733,9.8,1.0,30.6,26.2,24.1,12.0,29.7,28.5,1.5,Mưa vừa
30/09/2022,1734,11.3,0.0,26.8,25.2,24.1,2.5,30.1,29.0,0.5,Mưa vừa
1/10/2022,1735,27.8,5.3,30.6,27.1,25.1,8.0,31.5,30.0,0.5,Mưa to
2/10/2022,1736,1.0,2.2,30.3,27.2,26.4,3.8,32.9,32.0,0.5,Mưa
3/10/2022,1737,1.3,5.7,32.3,27.7,25.8,18.6,30.7,28.1,0.8,Mưa
4/10/2022,1738,0.0,6.0,31.7,27.5,25.7,16.3,30.8,28.9,1.0,Không mưa
5/10/2022,1739,5.0,5.8,33.2,27.8,25.9,20.6,30.5,28.3,0.8,Mưa nhỏ
6/10/2022,1740,7.4,5.3,31.8,27.1,25.1,12.5,31.0,30.7,1.3,Mưa nhỏ
7/10/2022,1741,17.1,8.0,32.8,27.6,25.1,20.5,30.4,27.9,0.8,Mưa vừa
8/10/2022,1742,23.2,0.0,27.2,26.2,24.9,5.3,30.6,30.3,0.8,Mưa vừa
9/10/2022,1743,0.1,0.6,30.2,26.6,25.4,8.3,31.2,30.9,0.5,Mưa không đáng kể
10/10/2022,1744,12.3,5.8,32.4,27.2,25.1,16.5,30.3,28.4,1.0,Mưa vừa
11/10/2022,1745,46.7,3.6,30.6,25.5,23.1,9.1,28.2,26.7,1.0,Mưa to
12/10/2022,1746,0.2,3.7,31.0,27.8,25.7,16.5,29.7,27.2,0.8,Mưa không đáng kể
13/10/2022,1747,0.2,7.5,32.4,28.9,27.1,17.9,30.1,29.1,1.0,Mưa không đáng kể
14/10/2022,1748,0.1,0.7,30.0,27.4,26.4,13.6,27.5,25.6,0.8,Mưa không đáng kể
15/10/2022,1749,0.2,9.4,30.0,26.1,24.1,15.6,25.2,24.5,1.0,Mưa không đáng kể
16/10/2022,1750,0.3,7.3,30.0,26.1,23.8,10.1,27.9,27.1,1.0,Mưa không đáng kể
17/10/2022,1751,0.1,9.0,31.8,27.7,25.4,18.4,28.4,25.3,0.8,Mưa không đáng kể
18/10/2022,1752,4.1,8.8,32.3,28.5,25.6,17.6,29.7,27.1,1.0,Mưa nhỏ
19/10/2022,1753,0.0,9.2,32.0,28.5,25.6,17.8,30.7,26.8,0.8,Không mưa
20/10/2022,1754,24.8,3.7,30.8,27.6,26.3,10.2,31.2,29.8,0.8,Mưa vừa
21/10/2022,1755,44.8,5.4,33.0,27.9,26.3,20.7,30.5,27.6,1.0,Mưa to
22/10/2022,1756,0.1,5.9,31.3,28.0,25.6,13.2,31.2,30.1,1.0,Mưa không đáng kể
23/10/2022,1757,1.0,6.3,31.0,28.1,25.9,13.7,31.7,29.9,1.0,Mưa
24/10/2022,1758,1.3,8.9,32.8,28.6,24.7,19.2,30.2,27.6,0.5,Mưa
25/10/2022,1759,9.7,8.2,32.3,28.6,26.3,16.6,32.2,29.7,0.8,Mưa vừa
26/10/2022,1760,1.0,6.0,32.5,28.4,24.9,14.8,31.6,30.1,0.5,Mưa
27/10/2022,1761,51.4,2.9,29.8,25.5,24.9,2.5,30.6,29.6,1.0,Mưa rất to
28/10/2022,1762,0.3,6.8,31.4,27.4,24.5,17.4,27.9,25.7,0.5,Mưa không đáng kể
29/10/2022,1763,0.0,7.2,32.0,27.8,26.1,18.8,26.7,24.5,1.0,Không mưa
30/10/2022,1764,0.1,7.0,32.5,28.4,25.7,20.2,28.2,25.3,1.0,Mưa không đáng kể
31/10/2022,1765,0.2,9.2,32.9,28.3,25.2,22.3,28.3,24.1,0.8,Mưa không đáng kể
1/11/2022,1766,0.1,8.0,31.5,27.2,25.2,17.2,26.0,22.2,0.3,Mưa không đáng kể
2/11/2022,1767,0.1,9.2,32.0,27.3,24.5,24.0,24.5,21.4,0.8,Mưa không đáng kể
3/11/2022,1768,0.0,6.6,31.5,26.7,24.7,13.5,29.5,28.9,1.0,Không mưa
4/11/2022,1769,0.3,0.9,30.3,26.8,25.3,11.7,29.7,28.4,0.8,Mưa không đáng kể
5/11/2022,1770,0.1,7.9,32.3,27.5,25.7,18.1,29.3,27.6,1.0,Mưa không đáng kể
6/11/2022,1771,0.2,5.3,30.8,27.5,24.9,15.8,29.1,27.3,0.8,Mưa không đáng kể
7/11/2022,1772,0.2,9.1,32.5,28.3,25.3,15.7,30.2,29.3,0.8,Mưa không đáng kể
8/11/2022,1773,29.9,8.6,32.6,27.8,24.1,18.0,30.1,28.5,1.3,Mưa to
9/11/2022,1774,0.2,9.5,33.4,29.1,26.4,25.0,28.3,24.8,0.8,Mưa không đáng kể
10/11/2022,1775,2.4,8.5,33.0,28.9,26.1,20.8,30.3,27.8,1.0,Mưa
11/11/2022,1776,2.3,6.3,32.5,28.5,25.1,16.3,31.2,30.2,0.8,Mưa
12/11/2022,1777,7.5,4.2,30.5,27.0,25.6,9.5,31.0,30.3,0.8,Mưa nhỏ
13/11/2022,1778,0.4,7.9,32.8,27.8,25.0,17.4,30.9,30.0,0.8,Mưa
14/11/2022,1779,0.2,7.8,33.0,28.4,26.0,18.3,31.9,30.4,1.0,Mưa không đáng kể
15/11/2022,1780,0.2,7.2,32.3,27.6,25.4,14.4,31.1,30.6,0.8,Mưa không đáng kể
